Orden,Sitios,Gobierno_local,codigo,Fecha,Mes,Año,Año-mes,Campaña-Año,Campaña,Tem_agua,Tem_aire,OD,pH,Turbiedad_NTU,Olores,Color,Espumas,Mat_susp,colif_totales_ufc_100ml,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,Nitrato_mg_l,NH4_mg_l,P_de_ortof_mg_l,P_total_l_mg_l,DQO_mg_l,DBO_mg_l,Fosf_ortofos_mg_l,solidos_totales_mg_l,Hidr_Deriv_Petr_ug_l,Cr_total_mg_l,Cd_total_mg_l,Microcistina_ug_l,Clorofila_a_ug_l,ICA,Calidad_de_agua
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,19/02/2020,2,2020,02-2020,01-2020,verano,26,0,5,7,52,ausencia,ausencia,ausencia,ausencia,0,0,25000,,6,1,0,0,0,9,0,,50,0.006,0.002,0,10,45,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,15/08/2018,8,2018,08-2018,03-2018,invierno,12,0,10,8,29,ausencia,ausencia,ausencia,ausencia,200,0,100,50,6,1,0,0,20,4,0,,162,5,1,0.5,44997,70,Extremadamente deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,24/02/2021,2,2021,02-2021,01-2021,verano,26,26,5,7,29,ausencia,ausencia,ausencia,presencia,5000,0,4000,820,6,1,0,1,30,2,0,,100,5,0.001,0.15,0,37,Extremadamente deteriorada
29,PEJERREY,Quilmes,QU063,31/10/2022,10,2022,10-2022,04-2022,primavera,18,13,7,7,25,ausencia,ausencia,presencia,ausencia,900,0,800,20,6,1,0,1,39,,0,,100,6,0.001,0.15,63.7,36,Extremadamente deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,24/02/2021,2,2021,02-2021,01-2021,verano,26,26,8,8,120,ausencia,ausencia,ausencia,ausencia,3000,0,2800,3000,6,1,0,1,55,,1,,100,44,0.001,0.15,19,35,Extremadamente deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,19/05/2021,5,2021,05-2021,02-2021,otoño,15,16,9,8,30,ausencia,ausencia,ausencia,ausencia,2500,0,2000,100,6,1,0,0,4,13,0,,340,100,7,10,0,48,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,19/05/2021,5,2021,05-2021,02-2021,otoño,15,14,9,8,30,ausencia,ausencia,ausencia,ausencia,4000,0,2000,1400,6,1,0,0,4,10,0,,220,100,0.005,10,0,43,Extremadamente deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,19/05/2021,5,2021,05-2021,02-2021,otoño,15,14,10,8,30,ausencia,ausencia,ausencia,ausencia,6000,0,2000,830,6,1,0,0,4,9,0,,250,100,5,10,0,43,Extremadamente deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,25/08/2021,8,2021,08-2021,03-2021,invierno,16,14,8,8,20,ausencia,ausencia,ausencia,ausencia,1000,0,1000,100,7,1,0,0,30,6,0,,100,0.005,0.001,0.2,0,58,Muy deteriorada
23,POLO PETROQUIMICO DOCK SUD,Avellaneda,AV051,23/02/2022,2,2022,02-2022,01-2022,verano,26,22,4,8,22,ausencia,ausencia,ausencia,ausencia,5200,0,600,180,7,1,0,0,46,5,0,,100,0.005,0.001,0.2,20.7,45,Muy deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,04/05/2022,5,2022,05-2022,02-2022,otoño,16,0,6,7,84,ausencia,ausencia,ausencia,ausencia,20000,0,15000,800,7,1,0,0,50,5,0,,0,0.005,0.001,0.15,10,42,Extremadamente deteriorada
4,RIO CARAPACHAY Y ARROYO GALLO,Tigre,TI003,23/02/2022,2,2022,02-2022,01-2022,verano,25,23,2,7,23,presencia,presencia,ausencia,ausencia,1400,0,100,300,7,1,0,0,29,6,0,,100,0.005,0.001,0.2,10,46,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,23/02/2022,2,2022,02-2022,01-2022,verano,0,22,0,0,17,ausencia,ausencia,ausencia,ausencia,6500,0,200,1700,7,1,0,0,29,2,0,,100,0.005,0.001,0.2,10,40,Extremadamente deteriorada
26,ARROYO SANTO DOMINGO,Avellaneda,AV053,16/05/2018,5,2018,05-2018,02-2018,otoño,14,0,5,7,36,no perceptible,ausencia,ausencia,ausencia,2000,0,1100,20,7,1,0,0,17,12,0,,175,0.006,0.002,0.5,10,55,Muy deteriorada
25,COSTA DE VILLA DOMINICO,Avellaneda,AV055,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,6,6,47,,,ausencia,ausencia,2000,0,600,15,7,1,0,1,68,12,0,,105,0.006,0.002,0.5,10,47,Muy deteriorada
3,CANAL ALIVIADOR 100 MTS R LUJAN,Tigre,TI002,06/02/2019,2,2019,02-2019,01-2019,verano,27,3,0,7,49,ausencia,presencia,ausencia,ausencia,1200,0,800,180,7,1,0,0,127,6,0,,121,0.006,0.002,0.5,10,51,Muy deteriorada
39,Playa La Bagliardi,Berisso,BS091,15/05/2019,5,2019,05-2019,02-2019,otoño,10,10,0,9,87,ausencia,ausencia,ausencia,ausencia,2800,0,2500,550,7,1,0,1,29,10,0,,50,0.006,0.002,0.5,10,49,Muy deteriorada
41,Berisso - La Balandra,Berisso,BS093,15/05/2019,5,2019,05-2019,02-2019,invierno,7,9,0,9,60,ausencia,ausencia,ausencia,presencia,14000,0,5600,3350,7,1,0,0,67,14,0,,103,0.006,0.002,0.5,10,35,Extremadamente deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,07/08/2019,8,2019,08-2019,03-2019,invierno,12,9,0,8,46,ausencia,ausencia,ausencia,ausencia,800,0,700,70,7,1,0,0,51,16,0,,50,0.006,0.002,0.5,10,62,Muy deteriorada
23,POLO PETROQUIMICO DOCK SUD,Avellaneda,AV051,07/08/2019,8,2019,08-2019,03-2019,invierno,13,9,0,7,94,ausencia,ausencia,ausencia,ausencia,3500,0,1000,200,7,1,0,0,59,2,0,,85,0.006,0.002,0.5,10,55,Muy deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,07/08/2019,8,2019,08-2019,03-2019,invierno,14,9,0,8,70,ausencia,ausencia,presencia,ausencia,14000,0,12900,4200,7,1,0,0,74,6,0,,50,0.006,0.002,0.5,10,42,Extremadamente deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,07/08/2019,8,2019,08-2019,03-2019,invierno,14,10,0,8,105,ausencia,ausencia,ausencia,ausencia,8000,0,4700,2050,7,1,0,0,45,11,0,,50,0.006,0.002,0.5,10,41,Extremadamente deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,29/10/2019,10,2019,10-2019,04-2019,primavera,22,7,0,8,76,ausencia,ausencia,ausencia,ausencia,34200,0,17200,5750,7,1,1,1,44,2,0,,49,0.006,0.002,0.5,10,41,Extremadamente deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,29/10/2019,10,2019,10-2019,04-2019,primavera,22,7,0,8,60,ausencia,ausencia,ausencia,ausencia,22600,0,8500,3400,7,1,0,0,43,22,0,,49,0.006,0.002,0.5,10,40,Extremadamente deteriorada
24,ARROYO SARANDI,Avellaneda,AV052,4/11/2020,11,2020,11-2020,04-2020,primavera,19,0,11,8,100,,,,,0,0,2200,,7,1,0,0,0,16,0,,54,0.006,0.002,0,26,48,Muy deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,4/11/2020,11,2020,11-2020,04-2020,primavera,20,19,9,8,92,ausencia,ausencia,ausencia,ausencia,0,0,13600,,7,1,0,1,0,14,0,,50,0.006,0.002,0,10,45,Muy deteriorada
17,Costa y Melo,Vicente Lopez,VL031,4/11/2020,11,2020,11-2020,04-2020,primavera,19,17,8,7,100,ausencia,ausencia,ausencia,presencia,0,0,23600,,7,1,0,1,0,12,0,,50,0.006,0.002,0,10,41,Extremadamente deteriorada
27,CALLE ESPORA,Quilmes,QU061,15/08/2018,8,2018,08-2018,03-2018,invierno,14,0,6,7,31,ausencia,ausencia,presencia,presencia,300,0,300,30,7,1,1,1,63,8,0,,109,5,1,0.5,10,57,Muy deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,15/08/2018,8,2018,08-2018,03-2018,invierno,15,0,8,7,31,,,,,500,0,500,110,7,1,0,0,31,4,0,,145,5,1,0.5,10,57,Extremadamente deteriorada
22,ESCOLLERA DE PROPANEROS,Avellaneda,AV054,15/08/2018,8,2018,08-2018,03-2018,invierno,15,0,7,7,41,ausencia,ausencia,ausencia,ausencia,300,0,300,30,7,1,1,1,14,4,0,,94,5,1,0.5,10,54,Deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,15/08/2018,8,2018,08-2018,03-2018,invierno,14,0,8,7,27,ausencia,ausencia,ausencia,ausencia,3000,0,3000,2450,7,1,0,0,76,6,0,,49,5,1,0.5,10,45,Muy deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,15/08/2018,8,2018,08-2018,03-2018,invierno,15,0,7,7,26,,,,,30000,0,29200,8300,7,1,0,0,36,10,0,,49,5,1,0.5,10,38,Extremadamente deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,24/02/2021,2,2021,02-2021,01-2021,verano,26,26,4,7,29,ausencia,ausencia,ausencia,ausencia,5000,0,4500,350,7,1,0,1,30,2,0,,100,5,0.001,0.15,0,41,Extremadamente deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,19/05/2021,5,2021,05-2021,02-2021,otoño,16,17,9,8,30,ausencia,ausencia,ausencia,ausencia,88000,0,6000,1300,7,1,0,0,5,9,0,,210,100,0.005,10,0,36,Extremadamente deteriorada
37,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,27/10/2021,10,2021,10-2021,04-2021,primavera,22,27,9,8,25,ausencia,ausencia,ausencia,ausencia,400,0,100,225,8,1,0,0,41,4,0,,100,0.005,0.001,0.2,2492,58,Muy deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,04/05/2022,5,2022,05-2022,02-2022,otoño,17,18,7,7,31,ausencia,ausencia,ausencia,ausencia,10000,0,4500,440,8,1,0,0,80,2,0,,0,0.005,0.001,0.15,10,44,Extremadamente deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,04/05/2022,5,2022,05-2022,02-2022,otoño,16,0,9,7,75,ausencia,ausencia,ausencia,ausencia,19000,0,5000,560,8,1,0,0,50,5,0,,0,0.005,0.001,0.15,10,43,Extremadamente deteriorada
27,CALLE ESPORA,Quilmes,QU061,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,9,7,40,ausencia,presencia,presencia,ausencia,5000,0,1100,25,8,1,0,0,61,14,0,,110,0.006,0.002,0.5,10,48,Muy deteriorada
6,RIO TIGRE 100 MTS ANTES RÍO LUJAN,Tigre,TI005,16/05/2018,5,2018,05-2018,02-2018,otoño,19,0,5,8,54,,,,,6400,0,1200,30,8,1,1,1,36,13,0,,50,0.006,0.002,0.5,10,44,Extremadamente deteriorada
22,ESCOLLERA DE PROPANEROS,Avellaneda,AV054,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,3,6,31,ausencia,presencia,ausencia,ausencia,5200,0,1200,25,8,1,0,0,70,14,0,,1020,0.006,0.002,0.5,10,40,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,15/05/2019,5,2019,05-2019,02-2019,otoño,17,12,0,9,85,presencia,ausencia,ausencia,ausencia,3600,0,3500,300,8,1,0,1,38,20,0,,50,0.006,0.002,0.5,15,43,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,07/08/2019,8,2019,08-2019,03-2019,invierno,19,9,0,8,46,ausencia,presencia,ausencia,ausencia,2400,0,200,10,8,1,0,1,105,10,0,,60,0.006,0.002,0.5,10,55,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,07/08/2019,8,2019,08-2019,03-2019,invierno,13,8,0,7,81,ausencia,ausencia,ausencia,ausencia,12600,0,7800,2350,8,1,0,0,41,5,0,,,0.006,0.002,0.5,10,43,Extremadamente deteriorada
29,PEJERREY,Quilmes,QU063,30/10/2019,10,2019,10-2019,04-2019,primavera,0,0,0,0,54,,,,,29000,0,24600,5200,8,1,0,0,13,6,0,,71,0.006,0.002,0.5,10,32,Extremadamente deteriorada
26,ARROYO SANTO DOMINGO,Avellaneda,AV053,4/11/2020,11,2020,11-2020,04-2020,primavera,20,0,10,8,100,,,,,0,0,1800,,8,1,0,1,0,14,0,,50,0.006,0.002,0,47,50,Muy deteriorada
14,Perú Puente,San Isidro,SI023,27/10/2021,10,2021,10-2021,04-2021,primavera,26,33,6,7,9,ausencia,ausencia,ausencia,ausencia,5000,0,2000,450,9,1,0,0,34,3,0,,100,0.005,0.001,0.2,0,46,Muy deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,31/10/2022,10,2022,10-2022,04-2022,primavera,18,16,10,8,25,ausencia,ausencia,ausencia,ausencia,360,0,330,100,9,1,0,0,30,,0,,100,0.005,0.001,0.15,8.5,39,Extremadamente deteriorada
25,COSTA DE VILLA DOMINICO,Avellaneda,AV055,23/02/2022,2,2022,02-2022,01-2022,verano,25,25,8,9,19,ausencia,ausencia,ausencia,ausencia,1400,0,300,2200,9,1,0,1,94,15,0,,100,0.005,0.001,0.2,10,39,Extremadamente deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,04/05/2022,5,2022,05-2022,02-2022,otoño,0,22,0,0,33,ausencia,ausencia,ausencia,ausencia,68000,0,7000,730,9,1,0,0,64,3,0,,0,0.005,0.001,0.15,10,37,Extremadamente deteriorada
2,RIO LUJAN Y ARROYO CARAGUATA,Tigre,TI006,04/05/2022,5,2022,05-2022,02-2022,otoño,19,16,4,7,60,ausencia,ausencia,ausencia,ausencia,150000,0,12000,1440,9,1,0,0,62,5,0,,0,0.005,0.001,0.15,10,36,Extremadamente deteriorada
37,Balneario Palo Blanco,Berisso,BS092,7/11/2018,11,2018,11-2018,04-2018,primavera,10,0,7,8,23,ausencia,ausencia,ausencia,ausencia,4600,0,4500,650,9,1,0,3,25,14,0,,50,0.006,0.002,0.5,14,43,Extremadamente deteriorada
35,ARROYO DEL GATO,Ensenada,EN083,7/11/2018,11,2018,11-2018,04-2018,primavera,22,0,5,8,39,ausencia,ausencia,ausencia,ausencia,200,0,200,10,9,1,0,0,42,20,0,,77,0.006,0.002,0.5,12,63,Deteriorada
29,PEJERREY,Quilmes,QU063,16/05/2018,5,2018,05-2018,02-2018,otoño,16,0,8,8,35,ausencia,presencia,presencia,ausencia,3600,0,500,10,9,1,0,0,17,14,0,,50,0.006,0.002,0.5,10,53,Muy deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,6,7,40,ausencia,ausencia,ausencia,ausencia,23000,0,3000,130,9,1,0,1,15,6,0,,110,0.006,0.002,0.5,10,41,Muy deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,07/08/2019,8,2019,08-2019,03-2019,invierno,12,11,0,9,75,ausencia,ausencia,ausencia,ausencia,5000,0,800,700,9,1,1,1,82,6,0,,94,0.006,0.002,0.5,10,46,Muy deteriorada
17,Costa y Melo,Vicente Lopez,VL031,07/08/2019,8,2019,08-2019,03-2019,invierno,13,9,0,8,70,ausencia,ausencia,ausencia,presencia,72500,0,39400,17000,9,1,0,0,41,8,0,,74,0.006,0.002,0.5,10,36,Extremadamente deteriorada
27,CALLE ESPORA,Quilmes,QU061,30/10/2019,10,2019,10-2019,04-2019,primavera,0,0,0,0,84,,,,,6200,0,600,150,9,1,0,1,52,20,0,,49,0.006,0.002,0.5,10,38,Extremadamente deteriorada
18,Parque de los Niños,CABA,CA041,30/10/2019,10,2019,10-2019,04-2019,primavera,21,6,0,8,57,,,,,2800,0,2800,1600,9,1,0,312,49,5,0,,,0.02,0.002,0.5,10,43,Extremadamente deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,30/10/2019,10,2019,10-2019,04-2019,primavera,21,5,0,8,83,,,,,740,0,740,6400,9,1,0,175,49,5,0,,,0.02,0.002,0.5,10,40,Extremadamente deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,30/10/2019,10,2019,10-2019,04-2019,primavera,21,6,0,8,86,,,,,4500,0,4500,390,9,1,0,263,49,5,0,,,0.02,0.002,0.5,10,44,Extremadamente deteriorada
26,ARROYO SANTO DOMINGO,Avellaneda,AV053,15/08/2018,8,2018,08-2018,03-2018,invierno,14,0,6,7,31,ausencia,ausencia,presencia,ausencia,1000,0,100,40,9,1,0,0,17,14,0,,347,5,1,0.5,10,60,Muy deteriorada
17,Costa y Melo,Vicente Lopez,VL031,15/08/2018,8,2018,08-2018,03-2018,invierno,14,0,7,7,35,presencia,ausencia,ausencia,presencia,9000,0,8600,2900,9,1,0,0,32,8,0,,77,5,1,0.5,10,38,Deteriorada
75,RIO CARAPACHAY Y ARROYO GALLO,Tigre,TI003,27/08/2014,8,2014,08-2014,03-2014,invierno,0.00,15.00,08.05,7.48,0,,,,,4800,900,300,,10,1,0,0,27,,0,,,,,,,0,
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,31/07/2019,7,2019,07-2019,03-2019,invierno,15,8,0,8,0,,,,,5600,0,5300,920,10,1,1,0,0,50,0,,92,0,0.02,0.5,10,32,Extremadamente deteriorada
18,Parque de los Niños,CABA,CA041,04/05/2022,5,2022,05-2022,02-2022,otoño,18,0,8,8,71,ausencia,ausencia,ausencia,ausencia,26000,0,10000,960,10,1,0,0,50,5,0,,0,0.005,0.001,0.15,10,42,Extremadamente deteriorada
35,ARROYO DEL GATO,Ensenada,EN083,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,4,7,39,ausencia,ausencia,ausencia,ausencia,3600,0,500,10,10,1,0,0,44,6,0,,50,0.006,0.002,0.5,10,56,Deteriorada
28,NAUTICO,Quilmes,QU062,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,8,7,44,ausencia,presencia,presencia,ausencia,5200,0,1000,25,10,1,0,0,22,10,0,,115,0.006,0.002,0.5,10,51,Muy deteriorada
29,PEJERREY,Quilmes,QU063,07/08/2019,8,2019,08-2019,03-2019,invierno,0,9,0,8,81,ausencia,ausencia,ausencia,ausencia,2000,0,500,20,10,1,0,0,59,4,0,,50,0.006,0.002,0.5,10,60,Muy deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,12/02/2020,2,2020,02-2020,01-2020,verano,25,0,7,8,72,,,,,0,0,8500,,10,1,0,0,0,5,0,,50,0.006,0.002,0,10,47,Muy deteriorada
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,12/02/2020,2,2020,02-2020,01-2020,verano,25,0,8,8,150,,,,,0,0,11000,,10,1,0,0,0,7,0,,50,0.006,0.002,0,10,46,Muy deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,15/05/2019,5,2019,05-2019,02-2019,otoño,17,7,0,8,10,,,,,1400,0,1400,80,10,1,0,0,50,5,0,,,0.02,0.002,0.5,10,54,Muy deteriorada
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,15/05/2019,5,2019,05-2019,02-2019,otoño,20,6,0,8,153,,,,,4000,0,4000,450,10,1,0,0,50,5,0,,,0.02,0.002,0.5,10,41,Extremadamente deteriorada
3,CANAL ALIVIADOR 100 MTS R LUJAN,Tigre,TI002,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,5,8,39,,,,,5000,0,1300,30,11,1,0,0,27,8,0,,243,0.006,0.002,0.5,10,44,Muy deteriorada
23,POLO PETROQUIMICO DOCK SUD,Avellaneda,AV051,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,5,6,38,presencia,ausencia,ausencia,ausencia,6000,0,1600,30,11,1,0,1,25,12,0,,108,0.006,0.002,0.5,10,42,Muy deteriorada
24,ARROYO SARANDI,Avellaneda,AV052,6/11/2019,11,2019,11-2019,04-2019,primavera,23,5,0,8,60,ausencia,ausencia,ausencia,ausencia,7800,0,2000,1050,11,1,0,1,26,5,0,,49,0.006,0.002,0.5,10,45,Muy deteriorada
22,ESCOLLERA DE PROPANEROS,Avellaneda,AV054,6/11/2019,11,2019,11-2019,04-2019,primavera,23,3,0,7,70,ausencia,ausencia,ausencia,ausencia,7800,0,4500,1850,11,1,0,1,15,8,0,,49,0.006,0.002,0.5,10,43,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,15/08/2018,8,2018,08-2018,03-2018,invierno,13,0,12,9,29,ausencia,ausencia,ausencia,ausencia,100,0,50,10,11,1,0,1,41,12,0,,110,5,1,0.5,67.8,49,Extremadamente deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,23/08/2022,8,2022,08-2022,03-2022,invierno,15,0,10,8,48,ausencia,ausencia,ausencia,ausencia,4000,0,3,300,12,1,0,0,50,5,0,,0,0,0,0.15,560,45,Muy deteriorada
33,Boca Cerrada (Res.Nat. Punta Lara),Boca Cerrada (Res.Nat. Punta Lara),EN-extra,23/08/2022,8,2022,08-2022,03-2022,invierno,0,16,0,0,16,ausencia,ausencia,ausencia,ausencia,2600,0,200,10,13,1,0,0,30,9,0,,0,0.005,0.001,0.15,3590,42,Extremadamente deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,23/08/2022,8,2022,08-2022,03-2022,invierno,16,17,10,8,16,ausencia,ausencia,ausencia,ausencia,40000,0,1,450,13,1,0,0,36,12,0,,0,0.005,0.001,0.15,740,37,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,30/10/2019,10,2019,10-2019,04-2019,primavera,23,6,0,8,101,ausencia,ausencia,ausencia,ausencia,16200,0,8400,3700,13,1,1,1,13,6,0,,49,0.006,0.002,0.5,21.3,42,Extremadamente deteriorada
17,Costa y Melo,Vicente Lopez,VL031,19/02/2020,2,2020,02-2020,01-2020,verano,27,0,5,7,61,ausencia,ausencia,ausencia,ausencia,0,0,36800,,14,1,0,0,0,12,0,,50,0.006,0.002,0,10,40,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,16/05/2018,5,2018,05-2018,02-2018,otoño,15,0,6,7,39,ausencia,ausencia,presencia,ausencia,3200,0,800,20,15,1,0,0,17,10,0,,236,0.006,0.002,0.5,10,53,
14,Perú Puente,San Isidro,SI023,7/11/2018,11,2018,11-2018,04-2018,primavera,23,0,4,7,25,ausencia,ausencia,ausencia,presencia,7200,0,6400,600,15,1,1,1,13,8,0,,50,0.006,0.002,0.5,10,41,Extremadamente deteriorada
25,COSTA DE VILLA DOMINICO,Avellaneda,AV055,6/11/2019,11,2019,11-2019,04-2019,primavera,27,5,0,8,44,ausencia,ausencia,ausencia,ausencia,14000,0,7900,1800,15,1,0,0,46,26,0,,49,0.006,0.002,0.5,10,40,Extremadamente deteriorada
101,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,27/08/2014,8,2014,08-2014,03-2014,invierno,5.00,13.10,9.27,7.78,0,,,,,2100,900,300,,16,1,0,0,23,,0,,,,,,,0,
29,PEJERREY,Quilmes,QU063,23/08/2022,8,2022,08-2022,03-2022,invierno,13,14,8,7,27,ausencia,ausencia,ausencia,ausencia,50000,0,3,380,16,1,0,1,30,11,0,,0,82,0.001,0.15,760,36,Extremadamente deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,7,8,36,ausencia,ausencia,presencia,ausencia,4200,0,2400,60,23,1,0,0,15,5,0,,313,0.006,0.002,0.5,10,49,Muy deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,15/05/2019,5,2019,05-2019,02-2019,otoño,18,8,0,8,83,ausencia,ausencia,ausencia,ausencia,34600,0,24300,5000,23,1,0,0,29,10,0,,50,0.006,0.002,0.5,10,39,Extremadamente deteriorada
14,Perú Puente,San Isidro,SI023,28/05/2019,5,2019,05-2019,02-2019,otoño,20,5,0,8,6,ausencia,ausencia,ausencia,ausencia,13000,0,9600,4600,23,1,0,1,17,8,0,,50,0.006,0.002,0.5,10,40,Extremadamente deteriorada
14,Perú Puente,San Isidro,SI023,07/08/2019,8,2019,08-2019,03-2019,invierno,17,4,0,8,34,ausencia,ausencia,ausencia,presencia,55000,0,40200,16300,28,1,0,0,59,9,0,,,0.006,0.002,0.5,10,36,Extremadamente deteriorada
38,Berisso – Calle 66,Berisso,BS095,7/11/2018,11,2018,11-2018,04-2018,primavera,10,0,6,8,55,ausencia,ausencia,ausencia,ausencia,5500,0,1800,600,31,1,0,2,25,14,0,,50,0.006,0.002,0.5,10,43,Extremadamente deteriorada
14,Perú Puente,San Isidro,SI023,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,7,8,7,,,,presencia,37500,0,6000,190,35,1,0,1,24,10,0,,50,0.006,0.002,0.5,10,38,Extremadamente deteriorada
9,ARROYO ABRA VIEJA Y ARROYO STA ROSA,Tigre,TI009,16/08/2017,8,2017,08-2017,03-2017,invierno,14.8,0,8.26,7.29,34,,,,,55000,7000,3300,,10.19,1,0,0,18,8,0,320,,,,,,0,
28,NAUTICO,Quilmes,QU062,31/05/2017,5,2017,05-2017,02-2017,otoño,14.4,0,8.62,7.1,0,,,,,800,200,100,,4.87,1,0,0,18,10,0,,,,,,,0,
29,PEJERREY,Quilmes,QU063,16/08/2017,8,2017,08-2017,03-2017,invierno,16.1,0,7.88,7.52,21,,,,,42000,1000,100,,5.54,1,0,0,17,2,1,377,,,,,,0,
2,RIO LUJAN Y ARROYO CARAGUATA,Tigre,TI006,16/08/2017,8,2017,08-2017,03-2017,invierno,15.4,0,8.12,7.45,32,,,,,44000,4600,2200,,5.54,1,0,0,15,10,0,381,,,,,,0,
24,ARROYO SARANDI,Avellaneda,AV052,16/08/2017,8,2017,08-2017,03-2017,invierno,16.4,0,2.3,6.4,29,,,,,17000,1400,1200,,8.64,1,0,0,43,8,1,602,,,,,,0,
127,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,12/11/2014,11,2014,11-2014,04-2014,primavera,22.00,25.20,0.00,0,0,,,,,1500,700,300,,9.69,1,0,0,38,,0,,,,,,,0,
19,MIRADOR TOMA DE AGUA,CABA,CA044,4/11/2020,11,2020,11-2020,04-2020,primavera,20,19,9,8,95,ausencia,,ausencia,ausencia,0,0,1600,,0,1,0,1,0,5,0,,50,0,0.002,0,15,56,Muy deteriorada
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,4/11/2020,11,2020,11-2020,04-2020,primavera,22,18,9,8,112,ausencia,,ausencia,ausencia,0,0,2400,,0,1,0,1,0,5,0,,50,0,0.002,0,12,50,Muy deteriorada
18,Parque de los Niños,CABA,CA041,4/11/2020,11,2020,11-2020,04-2020,primavera,22,20,9,8,73,ausencia,,ausencia,ausencia,0,0,5600,,0,1,0,1,0,5,0,,50,0,0.002,0,10,50,Muy deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,24/02/2021,2,2021,02-2021,01-2021,verano,26,28,5,7,59,ausencia,ausencia,ausencia,ausencia,25000,0,3800,370,0,1,0,1,50,5,0,,100,10,19,0.15,1,34,Extremadamente deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,24/02/2021,2,2021,02-2021,01-2021,verano,27,0,9,8,105,ausencia,ausencia,ausencia,ausencia,380,0,340,30,0,1,0,1,50,5,0,,100,10,21,0.15,0,46,Muy deteriorada
